Fold,Epoch,Train_CE_Loss,Train_P_Loss,Train_Sh_Loss,Train_Total_Loss,Val_CE_Loss,Val_P_Loss,Val_Sh_Loss,Val_Total_Loss,Val_Acc,Mean_IoU,IoU_Class0,P_Class0,R_Class0,F1_Class0,Support_Class0,IoU_Class1,P_Class1,R_Class1,F1_Class1,Support_Class1,IoU_Class2,P_Class2,R_Class2,F1_Class2,Support_Class2,IoU_Class3,P_Class3,R_Class3,F1_Class3,Support_Class3,IoU_Class4,P_Class4,R_Class4,F1_Class4,Support_Class4,IoU_Class5,P_Class5,R_Class5,F1_Class5,Support_Class5,IoU_Class6,P_Class6,R_Class6,F1_Class6,Support_Class6,IoU_Class7,P_Class7,R_Class7,F1_Class7,Support_Class7,IoU_Class8,P_Class8,R_Class8,F1_Class8,Support_Class8,IoU_Class9,P_Class9,R_Class9,F1_Class9,Support_Class9,Precision_Macro,Recall_Macro,F1_Macro,Precision_Micro,Recall_Micro,F1_Micro
1,41,0.30703598777022983,0,0,0.30703598777022983,0.42940416619442184,0,0,0.42940416619442184,0.10783458649367715,0.031011856,0.015023074992444924,0.016710121990971438,0.12952862834412687,0.029601445252969733,317011,0.10638913172656823,0.5350046313128134,0.11722898366322629,0.19231774549437844,10657245,0.068745703,0.2529094707271117,0.086263565,0.12864744707028622,5067887,0.005030323,0.00531831,0.084999569,0.01001029,104377,0.000536796,0.000540287,0.076698772,0.001073015,11317,0.001583977,0.001615667,0.074723061,0.003162944,34755,0.029714194468986987,0.043486995810831035,0.085773818,0.057713479,850446,0.001548213,0.001574346,0.085314079,0.00309164,32269,0.028591341,0.035676293,0.12585254856176176,0.055593197,671516,0.052955805,0.089454228,0.11487954843679499,0.10058504784002659,1930361,0.098229035,0.098126257,0.058179625,0.10783458649367715,0.10783458649367715,0.10783458649367715
1,77,0.20350892980777652,0,0,0.20350892980777652,0.3820845537092366,0,0,0.3820845537092366,0.107779955,0.031009317,0.014936460399341517,0.016618973,0.12856651661929713,0.029433292,317011,0.10634717086395126,0.536179564,0.11712182651332498,0.19224918482126063,10657245,0.069054567,0.2530176931706399,0.086737727,0.12918810607850675,5067887,0.005044237,0.005331581,0.085583989,0.010037839948535422,104377,0.00056657,0.000570226,0.081205266,0.001132499,11317,0.001656628,0.001689526,0.078405985,0.003307775,34755,0.029872599817128923,0.043656272994685275,0.086435823,0.058012224,850446,0.001613152,0.001640183,0.089156776,0.003221108,32269,0.028402761399404466,0.035494794,0.12446017667486702,0.055236649,671516,0.052599024121211195,0.089072184,0.1138315579313921,0.099941237,1930361,0.0983271,0.099150564,0.058175991,0.107779955,0.107779955,0.107779955
1,20,0.4413678448811657,0,0,0.4413678448811657,0.5204384330408857,0,0,0.5204384330408857,0.1079683454705714,0.031007604,0.015007811267190006,0.016694966095668496,0.12930466135244517,0.029571814326144835,317011,0.1067565,0.5360511165495474,0.11762467692166222,0.19291777369575763,10657245,0.068511251,0.25286286755501963,0.0859001,0.1282368362913322,5067887,0.005013397,0.005302745,0.084146891,0.009976776,104377,0.000540818,0.000544353,0.076875497,0.001081052,11317,0.001658406,0.001691633,0.077859301,0.003311321,34755,0.029810472974214734,0.043679194,0.085829083,0.057895067,850446,0.001574295,0.001600839,0.086708606,0.00314364,32269,0.028600957207964184,0.035621819405659755,0.12672371172094188,0.055611376,671516,0.052602129,0.088563915,0.11468735640639238,0.099946841,1930361,0.098261345,0.098565988,0.058169249671902734,0.1079683454705714,0.1079683454705714,0.10796834547057138
1,30,0.3588172614475174,0,0,0.3588172614475174,0.42545633659473964,0,0,0.42545633659473964,0.10799126541684013,0.03100738,0.015002995560874506,0.016683609837215646,0.1296295712136172,0.029562466,317011,0.10668442447859353,0.5361440007259447,0.11753272069845443,0.19280008305684274,10657245,0.068642027,0.25328477411951095,0.08605697,0.12846589376872944,5067887,0.005063708,0.005356252,0.084846278,0.010076392160075368,104377,0.000561095,0.000564768,0.079438014,0.001121562,11317,0.001615383,0.001647939,0.075586247,0.003225555,34755,0.029583154261846906,0.04336739,0.085148263,0.057466275,850446,0.00161439,0.001641578,0.088815891,0.003223575,32269,0.028517678,0.03550642,0.12654947908910585,0.055453939,671516,0.052788947167403254,0.088742221,0.11527688344304511,0.10028400717814398,1930361,0.098293895,0.098888032,0.058167975,0.10799126541684013,0.10799126541684013,0.10799126541684013
1,56,0.24380256685984322,0,0,0.24380256685984322,0.38451294721314355,0,0,0.38451294721314355,0.10768436174607099,0.031005455,0.014952618,0.016638344,0.12860437,0.029464661594361317,317011,0.10624112023528431,0.5362964938467031,0.11698764549374627,0.19207588344336374,10657245,0.06873378,0.25214874118402353,0.086333614,0.1286265694892423,5067887,0.005128434,0.005420394,0.086934861,0.010204534911508778,104377,0.000551846,0.000555415,0.079084563,0.001103083,11317,0.001637579,0.001670141,0.077485254,0.003269803,34755,0.029790839871492406,0.043543734,0.086192421,0.05785804,850446,0.001595977,0.001622721,0.08828907,0.003186869,32269,0.028589569480943225,0.035699946,0.12552493164719827,0.055589849,671516,0.05283279,0.089418884,0.11435995650554481,0.1003631159320468,1930361,0.098301481,0.098979669,0.058174241,0.10768436174607099,0.10768436174607099,0.10768436174607099
1,67,0.23181627983604244,0,0,0.23181627983604244,0.4065681742341393,0,0,0.4065681742341393,0.10775103795339822,0.031003729,0.014845956199382553,0.016515416382059563,0.12805864780717388,0.029257556,317011,0.10631510529264969,0.5360134017740169,0.11709086166265296,0.19219678875220012,10657245,0.068984854,0.252738229,0.086660575,0.129066101,5067887,0.005084966,0.005374441,0.086264215,0.01011848,104377,0.000576165,0.000579871,0.082707431,0.001151667,11317,0.001655985,0.001688831,0.07846353,0.003306495,34755,0.029667761,0.043361785,0.085874941,0.057625891,850446,0.001607064,0.001634005,0.088815891,0.003208972,32269,0.028468282057892137,0.035594865,0.12448847086294296,0.055360545,671516,0.052831153,0.089518344,0.11419004010130747,0.10036016253185086,1930361,0.098301919,0.09926146,0.058165266,0.10775103795339822,0.10775103795339822,0.10775103795339823
1,44,0.29604845646021266,0,0,0.29604845646021266,0.40093115210334623,0,0,0.40093115210334623,0.10774112799880307,0.031003691,0.014900705205526905,0.016573620070752262,0.12863276037740015,0.029363868,317011,0.10622457289966594,0.535073302,0.11702592930912258,0.19204883981419288,10657245,0.068798327,0.2527217655794231,0.086368342,0.12873958561739074,5067887,0.005108582,0.005401093,0.086197151,0.010165234491294809,104377,0.000573305,0.000577018,0.081823805,0.001145954,11317,0.001606651,0.001638732,0.075845202,0.003208147,34755,0.029759296,0.043530727,0.085979592,0.057798547,850446,0.001564094,0.00159043,0.086305742,0.003123304,32269,0.028579675404458577,0.035664353086385346,0.12577511183650128,0.055571146,671516,0.052921698,0.089450886,0.11472465512927375,0.10052352028411307,1930361,0.098222193,0.098867829,0.058168815,0.10774112799880307,0.10774112799880307,0.10774112799880307
1,26,0.39473423910180694,0,0,0.39473423910180694,0.49616364897736703,0,0,0.49616364897736703,0.10783072415239904,0.031002328,0.014888232351082983,0.016558713612807658,0.12860121573068442,0.029339649187956403,317011,0.10661629011372221,0.5373729069458278,0.11739122071417143,0.19268881375813782,10657245,0.068272451,0.2515476997410362,0.085676535,0.12781842558953146,5067887,0.00511194,0.00540511,0.086130086,0.010171881028593283,104377,0.000584146,0.000587932,0.083149244,0.001167609,11317,0.001652668,0.001685717,0.077744209,0.003299883,34755,0.029806771668010656,0.043668509,0.085839665,0.057888086363486795,850446,0.001583778,0.001610455,0.087266417,0.003162547,32269,0.028502074,0.035538242,0.12584212438720746,0.055424435876574134,671516,0.053004925,0.089264539,0.11542659637238838,0.10067365024270973,1930361,0.098323982,0.099306731,0.058163498,0.10783072415239904,0.10783072415239904,0.10783072415239903
1,57,0.24112905405592064,0,0,0.24112905405592064,0.4015400915419827,0,0,0.4015400915419827,0.10775881345623439,0.031000007,0.015096572452729787,0.016788188,0.13030147218866223,0.029744110781997134,317011,0.10621648406986516,0.5348308853705007,0.11702771213385824,0.19203561978951106,10657245,0.069133424,0.25386141792108985,0.086763182,0.12932609289645614,5067887,0.005031088,0.005318716,0.085114537,0.010011804778822398,104377,0.000587691,0.000591475,0.084121234,0.001174691,11317,0.001688214,0.001721724,0.079815854,0.003370737,34755,0.029526019423708333,0.043167485,0.085449282,0.057358471503684644,850446,0.001597178,0.001623994,0.088196102,0.003189262,32269,0.028312138,0.035377724,0.12415936478058602,0.055065261002732624,671516,0.052811262,0.089380336,0.11432213974484565,0.10032427193381634,1930361,0.098266194,0.099527088,0.058160032205925014,0.10775881345623439,0.10775881345623439,0.10775881345623439
1,38,0.3363868228402563,0,0,0.3363868228402563,0.42796020580767397,0,0,0.42796020580767397,0.10755563397689426,0.030999985,0.015160259402838256,0.016870426,0.13009643198500997,0.029867716,317011,0.10599612361998188,0.534659208,0.11676845188414078,0.191675398,10657245,0.068487828,0.2506430344680257,0.086122283,0.12819580452444032,5067887,0.004986346,0.005269437,0.084932504,0.009923211,104377,0.000582075,0.000585804,0.083767783,0.001163472,11317,0.00157996,0.001611327,0.075068335,0.003154935,34755,0.029672097,0.043333653195721425,0.086021923,0.05763407,850446,0.001592945,0.001619628,0.088165112,0.003180823,32269,0.028608438584817687,0.035768536,0.1250439304499074,0.055625518,671516,0.053333779,0.090502738,0.11493653259675263,0.10126662586224446,1930361,0.098086379,0.099092329,0.058168757434425955,0.10755563397689426,0.10755563397689426,0.10755563397689427
1,90,0.184722079,0,0,0.184722079,0.41581721319743337,0,0,0.41581721319743337,0.10762688400941924,0.030994348,0.015005255,0.016695015,0.12911223900747923,0.029566852,317011,0.10591048043637567,0.5343036280997915,0.1166814688036167,0.1915353589823744,10657245,0.069212754,0.25364339317550477,0.086913737,0.1294648873421898,5067887,0.005066325,0.005355366,0.085813925,0.010081574422943263,104377,0.000545341,0.000548869,0.078200937,0.001090087,11317,0.001592538,0.001624237,0.075442382,0.003180011,34755,0.029808924961652935,0.043564366,0.086262973,0.057892147,850446,0.001626706,0.001653942,0.089900524,0.003248127,32269,0.028360740438538593,0.035439826,0.12432912990904163,0.055157182,671516,0.052814414566205774,0.089391585,0.11431851348012108,0.10032996097981248,1930361,0.098222023,0.098697583,0.058154619,0.10762688400941924,0.10762688400941924,0.10762688400941922
1,78,0.1999578452750507,0,0,0.1999578452750507,0.3976476444838744,0,0,0.3976476444838744,0.1077264409378903,0.030993222,0.015082024724847268,0.016781129548572547,0.12964534353697504,0.029715873904742757,317011,0.10619711322051502,0.5354599586879272,0.11697413355890758,0.19200396014655866,10657245,0.069112969,0.2545770663178936,0.086647749,0.12929030202754654,5067887,0.005179195,0.005475654,0.087308507,0.010305017434171655,104377,0.000556403,0.000560014,0.079438014,0.001112187,11317,0.00161045,0.00164267,0.075873975,0.00321572,34755,0.029776703227261735,0.043564663,0.085992526,0.057831379,850446,0.00159343,0.001620213,0.087917196,0.00318179,32269,0.028568857,0.03561214,0.12621739467116197,0.055550695,671516,0.052255073,0.088152447,0.11372795036783276,0.099320164,1930361,0.098344596,0.098974279,0.058152709,0.1077264409378903,0.1077264409378903,0.1077264409378903
1,48,0.2847408244974111,0,0,0.2847408244974111,0.41912407204074525,0,0,0.41912407204074525,0.10756640787624897,0.03099249,0.014924794881841414,0.016600489,0.12880941039900823,0.029410642,317011,0.10596127119523958,0.5345081672093142,0.11673335838671252,0.19161841188294892,10657245,0.068818463,0.2520687277159187,0.086476672,0.12877483869868225,5067887,0.005026644,0.005312523,0.085430698,0.010003006398693339,104377,0.000554985,0.00055856,0.079791464,0.001109354,11317,0.001594481,0.001626126,0.075730111,0.003183885,34755,0.029698059245121727,0.043386655660634696,0.086031329,0.057683044,850446,0.001585689,0.001612315,0.087607301,0.003166358,32269,0.028689638335502476,0.035874506,0.12530006731038426,0.055778997,671516,0.053070878666335725,0.090064798,0.11442160300586264,0.10079260521105185,1930361,0.098161287,0.098633201,0.058152114186605944,0.10756640787624897,0.10756640787624897,0.10756640787624897
1,52,0.26162033778096516,0,0,0.26162033778096516,0.4267277556295498,0,0,0.4267277556295498,0.10767409604951603,0.030987748,0.015107833866544539,0.016804163171567948,0.1301784480664709,0.029765968,317011,0.10618420969689886,0.5352990586058847,0.11696615776403751,0.19198287006102532,10657245,0.068853256,0.2525327841552757,0.086477066,0.12883575085079674,5067887,0.005073943,0.005363318,0.085957634,0.010096656467228066,104377,0.000587431,0.000591208,0.084209596,0.001174173,11317,0.00164871,0.001681451,0.078060711,0.003291992,34755,0.029611759,0.043287117,0.085698563,0.057520242,850446,0.001564637,0.001590938,0.08646069,0.003124386,32269,0.028321196,0.035392715,0.12414894060603172,0.055082393,671516,0.052924506,0.089609421,0.11447806912800249,0.10052858664542524,1930361,0.098215218,0.099263588,0.058140301801786386,0.10767409604951603,0.10767409604951603,0.10767409604951603
1,74,0.20044203100107194,0,0,0.20044203100107194,0.3986397303212791,0,0,0.3986397303212791,0.10742517831819838,0.030987006,0.015049764500523885,0.016756684174671608,0.12872423985287576,0.029653255,317011,0.10562551883258463,0.5340464588219992,0.11634789291228644,0.19106924909640874,10657245,0.069319915,0.2527001780198904,0.087194525,0.12965234117814126,5067887,0.005130662,0.005419818,0.087730055,0.010208945006931758,104377,0.000573256,0.000576911,0.082972519,0.001145856,11317,0.001670859,0.001703677,0.079815854,0.003336144,34755,0.029765889,0.04340178,0.086542826,0.057810982437164926,850446,0.001564562,0.001590787,0.086677616,0.003124236,32269,0.028446197,0.035617379,0.1237945186711858,0.055318785062929865,671516,0.052723433143025696,0.089737274,0.1133368318153962,0.1001657823567466,1930361,0.098155095,0.099313688,0.058148557,0.10742517831819838,0.10742517831819838,0.10742517831819838
1,40,0.29392842000519404,0,0,0.29392842000519404,0.40721839251962927,0,0,0.40721839251962927,0.10752244833407057,0.030985369,0.015038345090445233,0.016727177,0.1296390346076319,0.029631087659265205,317011,0.10583937191174694,0.5345190368045031,0.11658491476924852,0.19141906971312575,10657245,0.068848787,0.2526208007084507,0.086459702,0.12882792718309014,5067887,0.005089063,0.005379578,0.086120505,0.010126590834584746,104377,0.000593638,0.000597455,0.08500486,0.001186571,11317,0.001672356,0.001705578,0.07906776,0.003339127,34755,0.029755754257214686,0.043515922,0.086007812,0.057791868,850446,0.001606275,0.001633273,0.088567975,0.003207398,32269,0.028647585221736646,0.035761745,0.12587935358204422,0.055699514,671516,0.052762510626327766,0.089213971,0.11436617295935837,0.10023630228803906,1930361,0.098167454,0.099769809,0.058146546,0.10752244833407057,0.10752244833407057,0.10752244833407057
1,87,0.1873759692976814,0,0,0.1873759692976814,0.4142595383646486,0,0,0.4142595383646486,0.10742639800491778,0.030980734,0.015026700365658997,0.016718502,0.12929519795843047,0.029608483,317011,0.10559029000634473,0.53237218,0.11638486306733119,0.19101160884062898,10657245,0.069145761,0.2525509546053035,0.086936824,0.1293476777009085,5067887,0.005073063,0.005360408,0.086455828,0.010094914,104377,0.000540745,0.000544227,0.077935849,0.001080906,11317,0.001632968,0.001665252,0.077686664,0.003260612,34755,0.029942909269604676,0.043722514,0.086765062,0.058144794,850446,0.001616952,0.001644027,0.089404692,0.003228684,32269,0.028428203,0.035579217,0.12391514126245688,0.05528476,671516,0.052809752,0.089772919,0.11367925481295986,0.10032154811232491,1930361,0.09799302,0.098845938,0.058138398684070926,0.10742639800491778,0.10742639800491778,0.10742639800491778
1,42,0.29054170487127534,0,0,0.29054170487127534,0.4276464945023304,0,0,0.4276464945023304,0.10773858698480433,0.030976604,0.015185371670281186,0.016886368229279546,0.13100176334575142,0.029916450914371912,317011,0.10617967838741452,0.5349208412873927,0.11697873137006796,0.191975464,10657245,0.068864692,0.25497338598750796,0.086212459,0.12885577113358218,5067887,0.00510245,0.005397882,0.085277408,0.010153094891684922,104377,0.000555956,0.000559606,0.078554387,0.001111295,11317,0.001622193,0.001654918,0.075816429,0.003239132,34755,0.029840966983522826,0.043740418,0.085845545,0.057952573145209275,850446,0.001580425,0.001607041,0.087111469,0.003155863,32269,0.028478392,0.035421895765656526,0.12685178015118032,0.05537966,671516,0.052355911,0.087849039,0.11471999278891358,0.099502289,1930361,0.09830114,0.098836996,0.058124159,0.10773858698480433,0.10773858698480433,0.10773858698480433
1,32,0.3298578081058523,0,0,0.3298578081058523,0.43183297583900027,0,0,0.43183297583900027,0.10752951235298709,0.030975679,0.015234363,0.016944442,0.1311531776499869,0.03001152,317011,0.10600295415794198,0.533324453,0.11684060936949466,0.1916865660429408,10657245,0.068429993,0.2509762998566577,0.085991657,0.1280944815697156,5067887,0.004982244,0.005266038,0.084625923,0.009915088,104377,0.000536652,0.000540119,0.077140585,0.001072727,11317,0.001652731,0.001685474,0.078405985,0.003300008,34755,0.029555296,0.043190174877405466,0.08560567,0.057413713,850446,0.001630183,0.001657475,0.090086461,0.00325506,32269,0.028553332101295306,0.035691298,0.12493522120098405,0.055521345,671516,0.05317904,0.090249819,0.11462570990607457,0.10098765432098765,1930361,0.097952559,0.0989411,0.058125816,0.10752951235298709,0.10752951235298709,0.10752951235298709
1,33,0.32495497793678835,0,0,0.32495497793678835,0.41551447688888055,0,0,0.41551447688888055,0.1077099751671784,0.030970975,0.015377209521135185,0.017090178801223217,0.13301115734154334,0.030288663911192715,317011,0.10616411592814176,0.533710628,0.11701785968137168,0.19195002694344923,10657245,0.068589917,0.25362102781750673,0.085936407,0.1283746290942228,5067887,0.005096361,0.005390953,0.08530615,0.010141039,104377,0.00057772,0.000581494,0.081735442,0.001154773,11317,0.00162299,0.001655679,0.075960293,0.003240721,34755,0.029584815561363116,0.043356331,0.085204704,0.057469409249654706,850446,0.001583141,0.001609839,0.087142459,0.003161277,32269,0.028343755796702088,0.035293149623006226,0.12583318938044663,0.055125060344715114,671516,0.052769724,0.088721361,0.11522041732090527,0.10024931957143987,1930361,0.098103064,0.099236808,0.058115492,0.1077099751671784,0.1077099751671784,0.10770997516717838
1,35,0.3283878667566997,0,0,0.3283878667566997,0.4201699685643456,0,0,0.4201699685643456,0.10757575880776436,0.030970218,0.015012234955028767,0.016697708,0.12946869351536697,0.029580401965684486,317011,0.10588950945766921,0.534303122,0.11665604009291332,0.1915010650740284,10657245,0.068885819,0.25344026942339576,0.086422408,0.12889275520297022,5067887,0.005038372,0.005327572,0.084932504,0.010026227661530841,104377,0.000550979,0.000554563,0.078554387,0.001101351,11317,0.001605188,0.001637291,0.075672565,0.003205232,34755,0.029705886,0.043476757,0.085744421,0.057697808312500716,850446,0.001618687,0.001645853,0.089311723,0.003232143,32269,0.028543761855096272,0.035602362,0.12585105939396826,0.055503252,671516,0.052851744,0.089133683,0.11491943734876534,0.10039731514707992,1930361,0.098181918,0.098753324,0.058113755098944654,0.10757575880776436,0.10757575880776436,0.10757575880776436
1,96,0.17794744983054914,0,0,0.17794744983054914,0.3791866462544339,0,0,0.3791866462544339,0.10742975214339613,0.030967488,0.015114943565062926,0.016823275125858152,0.12956332745551416,0.029779767623121678,317011,0.10553513968028987,0.5345450276567388,0.11621465022151597,0.19092136630014242,10657245,0.069596135,0.25490163343645694,0.087370338,0.130135353,5067887,0.00512688,0.005418212,0.087049829,0.010201458024806407,104377,0.00054844,0.000551978,0.078819475,0.00109628,11317,0.001648853,0.00168148,0.078319666,0.003292277,34755,0.029737539,0.043425777,0.086208883,0.057757512,850446,0.001586573,0.001613156,0.087824228,0.003168119,32269,0.028253271819084578,0.035301041997507485,0.12397172963860877,0.054953915719814186,671516,0.05252711,0.088962369,0.11367407443478189,0.099811414,1930361,0.098322395,0.09890162,0.058111746,0.10742975214339613,0.10742975214339613,0.10742975214339613
1,55,0.2551323215878079,0,0,0.2551323215878079,0.45712266245749866,0,0,0.45712266245749866,0.10742461929511865,0.030965071,0.014957351321201467,0.016647486,0.12840879338571848,0.029473851884970377,317011,0.10568232400759152,0.5338916537650269,0.11642417904439656,0.19116218413357924,10657245,0.068963844,0.2525888361080656,0.086644986,0.12902932909491524,5067887,0.005065888,0.005354096,0.086015118,0.010080708546482645,104377,0.000589982,0.000593757,0.084916497,0.001179268,11317,0.001645894,0.001678497,0.078118256,0.00328638,34755,0.029482146665509773,0.043060637,0.085501019,0.057275683,850446,0.001580429,0.001606899,0.087545322,0.003155871,32269,0.028778285036781474,0.035955452,0.12600444367669572,0.055946525,671516,0.052904564564319516,0.089728038,0.11419211225257866,0.10049261128659055,1930361,0.098110535,0.099377073,0.058108241176945054,0.10742461929511865,0.10742461929511865,0.10742461929511865
1,73,0.20463294630791126,0,0,0.20463294630791126,0.4289489753736644,0,0,0.4289489753736644,0.10737110554030495,0.030963711,0.014944590686275414,0.016642912213734182,0.1277432013400166,0.029449077,317011,0.10553300995485909,0.5345856840087884,0.1162101462432364,0.19091788124746847,10657245,0.069172102,0.25340331914624215,0.086877825,0.1293937651112017,5067887,0.00515253,0.005444781,0.087586346,0.010252235036581481,104377,0.000568664,0.000572312,0.081912168,0.001136681,11317,0.001613309,0.001645271,0.076679614,0.003221422,34755,0.029660945,0.043295282,0.086079539,0.057613033,850446,0.001617315,0.001644371,0.08949766,0.003229406,32269,0.028509222,0.035605129,0.1251481721954503,0.055437951,671516,0.052865425837545284,0.089552124,0.11429520177832023,0.10042199988757593,1930361,0.098239118,0.099202987,0.058107345151078925,0.10737110554030495,0.10737110554030495,0.10737110554030495
1,88,0.18214578041923135,0,0,0.18214578041923135,0.3921551966448807,0,0,0.3921551966448807,0.1073516921933545,0.030955046,0.014877589108265877,0.016557741324096466,0.1278693799268795,0.029318982,317011,0.10553960684034808,0.5332067217171909,0.11628352355604099,0.19092867625427218,10657245,0.069264913,0.25235219066414427,0.087148944,0.1295561320632954,5067887,0.005075929,0.005362176,0.086829474,0.010100588,104377,0.000579563,0.000583256,0.083856146,0.001158454,11317,0.001608631,0.00164034,0.076823479,0.003212096,34755,0.029536707794103494,0.043077663398846985,0.085893755,0.057378639,850446,0.001596399,0.001623125,0.088382038,0.003187709,32269,0.028557441,0.035771094,0.1240446988604888,0.055529112486150715,671516,0.052913683,0.090204843,0.11347100361020555,0.10050906114148264,1930361,0.098037915,0.099060244,0.058087945,0.1073516921933545,0.1073516921933545,0.1073516921933545
1,68,0.21275253581514367,0,0,0.21275253581514367,0.41668394671987236,0,0,0.41668394671987236,0.10749419225840445,0.030950607,0.014979903936722265,0.016661643934227012,0.129232109,0.029517636514025346,317011,0.10571637738033421,0.5325538382897994,0.11652936570380056,0.19121789193499636,10657245,0.069259302,0.25395773384041814,0.086950242,0.12954631712850473,5067887,0.005001093,0.005286392,0.084807956,0.009952413,104377,0.000562914,0.000566544,0.080763453,0.001125195,11317,0.001663156,0.00169617,0.078722486,0.003320789,34755,0.029558477,0.043234490508435655,0.085458689,0.057419715461205265,850446,0.001572037,0.001598485,0.086770585,0.00313914,32269,0.028603982014951262,0.035745403573435294,0.1252419897664389,0.055617094,671516,0.052588826,0.089087052,0.11375955067471835,0.099922827,1930361,0.098038775,0.098823643,0.058077902,0.10749419225840445,0.10749419225840445,0.10749419225840445
1,6,0.7881010736553595,0,0,0.7881010736553595,0.6931420303602004,0,0,0.6931420303602004,0.10801052630295066,0.030949841,0.015025044164039002,0.016698742594016543,0.1303645614820937,0.029605267870830572,317011,0.10692111471461982,0.5355235689604007,0.11785006350140209,0.19318651219727728,10657245,0.067818867,0.25381816934810125,0.084707492,0.12702316602773578,5067887,0.00516959,0.005473712,0.085124117,0.010286005360068072,104377,0.000525961,0.000529489,0.073164266,0.001051369,11317,0.001610523,0.001643519,0.074262696,0.003215867,34755,0.029726379107377753,0.043720561065409634,0.08497894,0.057736462,850446,0.001575909,0.001602594,0.08646069,0.003146858,32269,0.028360058671890738,0.035144014,0.12809821359431495,0.055155892982691815,671516,0.052764965,0.087814059,0.11676417001793965,0.1002407321673411,1930361,0.098196843,0.098177521,0.058064813325732836,0.10801052630295066,0.10801052630295066,0.10801052630295066
